,ORG,DST,SECTOR_ID,SDD,TOTAL_CORE,ORG_CTRY,DST_CTRY,ORG_REGION,DST_REGION,IN_SCOPE
49723,179,235,221,2016-08-28,63184.0,132,172,132,201,1
49726,203,235,231,2015-01-30,63190.0,124,172,149,201,1
49727,145,219,168,2016-03-28,63191.0,166,197,201,180,1
49728,203,235,231,2014-01-22,63193.0,124,172,149,201,1
49731,233,235,108,2015-06-29,63197.0,206,172,201,201,1
49732,120,233,152,2015-06-29,63197.0,191,206,174,201,1
49733,235,216,112,2011-07-21,63200.0,172,153,201,149,1
49735,235,120,224,2015-11-25,63207.0,172,191,201,174,1
49736,203,235,231,2015-10-14,63207.0,124,172,149,201,1
49737,219,235,113,2014-05-06,63208.0,197,172,180,201,1
49739,219,235,113,2012-01-25,63216.0,197,172,180,201,1
49741,203,235,231,2014-08-28,63225.0,124,172,149,201,1
49744,219,235,113,2016-01-14,63229.0,197,172,180,201,1
49745,161,235,210,2016-07-17,63229.0,126,172,174,201,1
49747,203,235,231,2012-11-23,63233.0,124,172,149,201,1
49750,219,235,113,2016-02-23,63237.0,197,172,180,201,1
49752,128,235,230,2016-02-08,63239.0,126,172,174,201,1
49753,235,120,224,2014-05-22,63242.0,172,191,201,174,1
49754,203,235,231,2012-07-25,63246.0,124,172,149,201,1
49755,235,120,224,2013-09-19,63248.0,172,191,201,174,1
49756,216,235,190,2010-04-12,63251.0,153,172,149,201,1
49757,120,235,169,2013-08-21,63252.0,191,172,174,201,1
49759,235,219,163,2015-10-02,63253.0,172,197,201,180,1
49760,219,235,113,2015-08-27,63254.0,197,172,180,201,1
49762,203,235,231,2015-09-09,63257.0,124,172,149,201,1
49763,145,219,168,2010-10-14,63259.0,166,197,201,180,1
49764,129,235,200,2014-04-06,63261.0,124,172,149,201,1
49765,235,120,224,2015-03-18,63266.0,172,191,201,174,1
49766,235,120,224,2014-12-16,63270.0,172,191,201,174,1
49768,120,235,169,2011-02-23,63273.0,191,172,174,201,1
49772,219,145,157,2010-11-12,63278.0,197,166,180,201,1
49774,203,235,231,2014-08-26,63282.0,124,172,149,201,1
49778,120,235,169,2011-12-21,63286.0,191,172,174,201,1
49779,203,235,231,2012-09-05,63288.0,124,172,149,201,1
49780,219,235,113,2014-02-28,63290.0,197,172,180,201,1
49782,219,235,113,2015-10-28,63293.0,197,172,180,201,1
49783,145,219,168,2010-08-06,63296.0,166,197,201,180,1
49785,128,235,230,2011-03-27,63300.0,126,172,174,201,1
49787,235,120,224,2016-03-19,63304.0,172,191,201,174,1
49788,120,235,169,2011-06-21,63304.0,191,172,174,201,1
49790,235,216,112,2010-01-27,63307.0,172,153,201,149,1
49791,203,235,231,2012-05-30,63307.0,124,172,149,201,1
49793,235,216,112,2011-08-09,63316.0,172,153,201,149,1
49794,235,219,163,2012-01-03,63316.0,172,197,201,180,1
49795,235,120,224,2016-02-19,63316.0,172,191,201,174,1
49798,219,235,113,2010-12-29,63318.0,197,172,180,201,1
49799,219,235,113,2013-03-08,63318.0,197,172,180,201,1
49808,235,219,163,2011-10-13,63324.0,172,197,201,180,1
49809,120,235,169,2012-07-31,63326.0,191,172,174,201,1
49810,216,162,184,2010-04-26,63326.0,153,110,149,201,1
49811,216,162,184,2014-12-28,63327.0,153,110,149,201,1
49813,179,235,221,2016-03-30,63328.0,132,172,132,201,1
49815,235,120,224,2016-10-26,63332.0,172,191,201,174,1
49817,235,120,224,2013-11-29,63334.0,172,191,201,174,1
49819,235,219,163,2015-12-08,63338.0,172,197,201,180,1
49820,219,235,113,2014-06-19,63340.0,197,172,180,201,1
49821,179,189,143,2014-09-20,63340.0,132,172,132,201,1
49822,219,235,113,2015-03-31,63342.0,197,172,180,201,1
49823,233,235,108,2015-07-14,63342.0,206,172,201,201,1
49824,120,233,152,2015-07-14,63342.0,191,206,174,201,1
49825,161,189,103,2016-10-22,63348.0,126,172,174,201,1
49829,235,219,163,2014-05-14,63355.0,172,197,201,180,1
49830,203,235,231,2015-04-11,63358.0,124,172,149,201,1
49833,128,235,230,2014-10-05,63360.0,126,172,174,201,1
49834,203,235,231,2016-05-08,63361.0,124,172,149,201,1
49839,235,120,224,2016-10-19,63366.0,172,191,201,174,1
49840,120,235,169,2016-08-15,63366.0,191,172,174,201,1
49844,219,145,157,2010-12-18,63369.0,197,166,180,201,1
49846,235,129,119,2010-05-02,63369.0,172,124,201,149,1
49847,235,120,224,2016-06-30,63372.0,172,191,201,174,1
49849,203,235,231,2015-04-17,63380.0,124,172,149,201,1
49850,219,235,113,2015-07-30,63382.0,197,172,180,201,1
49852,235,120,224,2016-07-27,63383.0,172,191,201,174,1
49853,235,120,224,2013-09-28,63386.0,172,191,201,174,1
49854,235,120,224,2015-05-21,63387.0,172,191,201,174,1
49857,216,162,184,2010-06-19,63389.0,153,110,149,201,1
49860,235,219,163,2014-08-06,63393.0,172,197,201,180,1
49865,219,235,113,2014-10-15,63400.0,197,172,180,201,1
49867,235,179,212,2014-03-27,63405.0,172,132,201,132,1
49868,203,235,231,2014-07-23,63407.0,124,172,149,201,1
49869,179,189,143,2015-01-08,63407.0,132,172,132,201,1
49870,235,120,224,2013-11-16,63409.0,172,191,201,174,1
49871,219,235,113,2015-09-07,63413.0,197,172,180,201,1
49872,179,235,221,2016-08-21,63416.0,132,172,132,201,1
49876,203,235,231,2016-03-23,63419.0,124,172,149,201,1
49878,235,120,224,2010-08-09,63420.0,172,191,201,174,1
49881,235,120,224,2016-09-20,63425.0,172,191,201,174,1
49882,235,219,163,2015-01-22,63429.0,172,197,201,180,1
49883,145,219,168,2010-02-24,63429.0,166,197,201,180,1
49884,203,235,231,2012-05-12,63431.0,124,172,149,201,1
49885,235,219,163,2014-11-02,63434.0,172,197,201,180,1
49886,128,235,230,2014-01-31,63435.0,126,172,174,201,1
49887,235,219,163,2013-03-27,63436.0,172,197,201,180,1
49888,219,235,113,2014-04-03,63439.0,197,172,180,201,1
49889,235,217,175,2015-09-13,63444.0,172,197,201,180,1
49891,235,219,163,2014-09-30,63445.0,172,197,201,180,1
49893,235,120,224,2014-02-10,63445.0,172,191,201,174,1
49894,120,235,169,2013-04-06,63450.0,191,172,174,201,1
49895,235,120,224,2010-03-02,63451.0,172,191,201,174,1
49896,203,235,231,2013-05-30,63457.0,124,172,149,201,1
49901,161,235,210,2014-10-19,63472.0,126,172,174,201,1
49902,235,219,163,2012-12-07,63473.0,172,197,201,180,1
49905,120,235,169,2015-10-19,63479.0,191,172,174,201,1
49906,203,235,231,2012-09-29,63479.0,124,172,149,201,1
49908,233,235,108,2015-01-09,63482.0,206,172,201,201,1
49909,120,233,152,2015-01-09,63482.0,191,206,174,201,1
49913,235,217,175,2011-08-10,63485.0,172,197,201,180,1
49914,161,235,210,2016-07-24,63487.0,126,172,174,201,1
49915,145,219,168,2010-10-13,63489.0,166,197,201,180,1
49916,233,235,108,2016-03-24,63489.0,206,172,201,201,1
49917,120,233,152,2016-03-24,63489.0,191,206,174,201,1
49918,216,235,190,2011-06-25,63491.0,153,172,149,201,1
49921,235,120,224,2013-09-14,63497.0,172,191,201,174,1
49922,233,235,108,2016-01-11,63497.0,206,172,201,201,1
49923,120,233,152,2016-01-11,63497.0,191,206,174,201,1
49925,219,235,113,2011-12-10,63504.0,197,172,180,201,1
49928,235,219,163,2012-03-15,63508.0,172,197,201,180,1
49929,219,235,113,2016-05-18,63509.0,197,172,180,201,1
49930,203,235,231,2013-01-05,63510.0,124,172,149,201,1
49933,235,120,224,2016-05-19,63513.0,172,191,201,174,1
49936,219,235,113,2012-01-03,63521.0,197,172,180,201,1
49937,235,120,224,2016-04-21,63521.0,172,191,201,174,1
49939,129,235,200,2013-01-27,63523.0,124,172,149,201,1
49940,120,233,152,2016-01-19,63523.0,191,206,174,201,1
49941,219,235,113,2015-09-01,63524.0,197,172,180,201,1
49944,235,120,224,2013-03-28,63526.0,172,191,201,174,1
49946,216,235,190,2011-08-22,63528.0,153,172,149,201,1
49947,235,120,224,2015-01-05,63532.0,172,191,201,174,1
49948,235,219,163,2013-09-19,63539.0,172,197,201,180,1
49950,235,120,224,2010-05-06,63541.0,172,191,201,174,1
49952,203,235,231,2014-07-11,63546.0,124,172,149,201,1
49959,219,235,113,2012-02-02,63558.0,197,172,180,201,1
49961,120,235,169,2016-06-17,63563.0,191,172,174,201,1
49963,203,235,231,2014-10-15,63566.0,124,172,149,201,1
49964,203,235,231,2011-01-14,63569.0,124,172,149,201,1
49965,235,120,224,2016-07-21,63573.0,172,191,201,174,1
49966,235,216,112,2010-02-24,63575.0,172,153,201,149,1
49967,179,235,221,2014-10-08,63575.0,132,172,132,201,1
49968,235,219,163,2012-01-24,63578.0,172,197,201,180,1
49969,216,235,190,2012-03-30,63580.0,153,172,149,201,1
49971,235,120,224,2015-06-19,63583.0,172,191,201,174,1
49972,235,219,163,2012-09-16,63587.0,172,197,201,180,1
49978,203,235,231,2016-09-03,63593.0,124,172,149,201,1
49980,235,120,224,2015-12-11,63596.0,172,191,201,174,1
49982,129,235,200,2014-02-07,63603.0,124,172,149,201,1
49983,203,235,231,2013-01-03,63603.0,124,172,149,201,1
49985,219,235,113,2015-04-16,63606.0,197,172,180,201,1
49986,203,235,231,2013-01-02,63608.0,124,172,149,201,1
49987,235,219,163,2016-04-26,63609.0,172,197,201,180,1
49989,128,235,230,2013-08-29,63610.0,126,172,174,201,1
49991,235,120,224,2014-12-24,63611.0,172,191,201,174,1
49992,235,120,224,2015-05-03,63611.0,172,191,201,174,1
49994,219,235,113,2011-10-20,63614.0,197,172,180,201,1
49995,235,120,224,2014-01-18,63614.0,172,191,201,174,1
49998,120,235,169,2011-09-15,63619.0,191,172,174,201,1
49999,235,120,224,2014-03-12,63622.0,172,191,201,174,1
50000,203,235,231,2016-03-05,63622.0,124,172,149,201,1
50003,128,235,230,2015-08-16,63630.0,126,172,174,201,1
50004,219,235,113,2015-09-17,63631.0,197,172,180,201,1
50005,235,216,112,2010-10-13,63633.0,172,153,201,149,1
50006,179,235,221,2015-11-03,63636.0,132,172,132,201,1
50008,203,235,231,2012-01-11,63642.0,124,172,149,201,1
50009,216,162,184,2015-03-22,63644.0,153,110,149,201,1
50011,216,162,184,2011-01-09,63646.0,153,110,149,201,1
50015,203,235,231,2013-05-25,63658.0,124,172,149,201,1
50017,235,120,224,2015-08-01,63663.0,172,191,201,174,1
50021,235,120,224,2012-08-25,63671.0,172,191,201,174,1
50022,235,120,224,2016-12-10,63673.0,172,191,201,174,1
50024,203,235,231,2012-08-30,63674.0,124,172,149,201,1
50027,216,162,184,2011-09-06,63682.0,153,110,149,201,1
50030,235,216,112,2011-07-09,63684.0,172,153,201,149,1
50031,235,120,224,2013-11-21,63684.0,172,191,201,174,1
50033,203,235,231,2015-01-13,63688.0,124,172,149,201,1
50035,128,235,230,2014-02-07,63689.0,126,172,174,201,1
50040,235,217,175,2011-10-10,63699.0,172,197,201,180,1
50041,235,120,224,2014-03-22,63701.0,172,191,201,174,1
50043,235,120,224,2016-02-20,63707.0,172,191,201,174,1
50045,216,235,190,2011-05-28,63714.0,153,172,149,201,1
50046,120,235,169,2011-10-13,63735.0,191,172,174,201,1
50047,129,235,200,2014-05-22,63737.0,124,172,149,201,1
50050,235,219,163,2011-11-13,63740.0,172,197,201,180,1
50052,161,235,210,2015-01-11,63744.0,126,172,174,201,1
50053,216,235,190,2012-04-27,63746.0,153,172,149,201,1
50054,219,235,113,2012-07-20,63750.0,197,172,180,201,1
50056,219,235,113,2011-11-30,63753.0,197,172,180,201,1
50058,203,235,231,2012-09-25,63755.0,124,172,149,201,1
50059,203,235,231,2012-09-15,63757.0,124,172,149,201,1
50060,216,235,190,2012-07-13,63761.0,153,172,149,201,1
50065,235,120,224,2016-09-14,63775.0,172,191,201,174,1
50067,128,235,230,2012-04-01,63778.0,126,172,174,201,1
50068,145,219,168,2010-06-05,63781.0,166,197,201,180,1
50069,203,235,231,2014-12-09,63782.0,124,172,149,201,1
50070,235,219,163,2013-10-22,63786.0,172,197,201,180,1
50071,235,120,224,2010-07-31,63787.0,172,191,201,174,1
50075,235,120,224,2015-01-31,63789.0,172,191,201,174,1
50076,179,235,221,2014-11-28,63792.0,132,172,132,201,1
50077,219,235,113,2016-01-26,63794.0,197,172,180,201,1
50078,235,120,224,2014-06-11,63794.0,172,191,201,174,1
50079,235,219,163,2013-01-16,63796.0,172,197,201,180,1
50080,203,235,231,2015-01-12,63801.0,124,172,149,201,1
50082,219,235,113,2014-07-22,63802.0,197,172,180,201,1
50083,120,235,169,2012-09-13,63803.0,191,172,174,201,1
50086,235,120,224,2012-11-21,63807.0,172,191,201,174,1
50087,235,120,224,2016-09-06,63808.0,172,191,201,174,1
50088,129,235,200,2010-09-24,63810.0,124,172,149,201,1
50089,203,189,130,2016-04-23,63813.0,124,172,149,201,1
50093,235,120,224,2015-06-11,63828.0,172,191,201,174,1
50094,145,219,168,2010-06-22,63829.0,166,197,201,180,1
50096,235,219,163,2015-04-06,63832.0,172,197,201,180,1
50097,219,235,113,2015-09-15,63835.0,197,172,180,201,1
50098,235,219,163,2012-12-09,63839.0,172,197,201,180,1
50099,128,235,230,2014-05-24,63840.0,126,172,174,201,1
50100,120,235,169,2011-02-28,63844.0,191,172,174,201,1
50104,219,235,113,2014-01-31,63854.0,197,172,180,201,1
50105,120,235,169,2012-08-23,63854.0,191,172,174,201,1
50106,235,216,112,2010-05-30,63856.0,172,153,201,149,1
50107,235,120,224,2016-06-29,63856.0,172,191,201,174,1
50109,235,179,212,2015-12-19,63857.0,172,132,201,132,1
50110,203,235,231,2012-08-11,63858.0,124,172,149,201,1
50111,219,235,113,2011-02-02,63859.0,197,172,180,201,1
50112,235,120,224,2016-03-30,63859.0,172,191,201,174,1
50115,179,235,221,2012-02-19,63865.0,132,172,132,201,1
50117,216,235,190,2012-09-28,63866.0,153,172,149,201,1
50119,235,219,163,2015-07-29,63867.0,172,197,201,180,1
50120,203,235,231,2015-11-17,63867.0,124,172,149,201,1
50121,120,235,169,2011-07-14,63872.0,191,172,174,201,1
50123,128,235,230,2013-11-01,63873.0,126,172,174,201,1
50125,235,217,175,2010-11-15,63876.0,172,197,201,180,1
50126,216,162,184,2010-01-05,63876.0,153,110,149,201,1
50127,203,235,231,2013-01-26,63877.0,124,172,149,201,1
50128,203,235,231,2015-07-22,63877.0,124,172,149,201,1
50129,179,235,221,2015-11-09,63877.0,132,172,132,201,1
50132,179,235,221,2015-11-24,63885.0,132,172,132,201,1
50133,233,235,108,2016-07-06,63886.0,206,172,201,201,1
50134,120,233,152,2016-07-06,63886.0,191,206,174,201,1
50139,219,235,113,2015-03-11,63895.0,197,172,180,201,1
50141,219,235,113,2016-03-06,63897.0,197,172,180,201,1
50148,216,235,190,2011-09-04,63908.0,153,172,149,201,1
50149,203,235,231,2014-12-12,63914.0,124,172,149,201,1
50152,235,219,163,2013-11-12,63916.0,172,197,201,180,1
50153,203,235,231,2015-12-18,63917.0,124,172,149,201,1
50154,203,235,231,2011-07-23,63919.0,124,172,149,201,1
50156,235,120,224,2014-05-14,63921.0,172,191,201,174,1
50159,235,219,163,2013-10-15,63923.0,172,197,201,180,1
50160,203,235,231,2013-06-02,63923.0,124,172,149,201,1
50161,216,235,190,2010-10-15,63924.0,153,172,149,201,1
50162,128,235,230,2011-01-12,63927.0,126,172,174,201,1
50164,235,216,112,2012-05-25,63929.0,172,153,201,149,1
50165,219,235,113,2016-12-01,63934.0,197,172,180,201,1
50166,216,235,190,2011-01-31,63937.0,153,172,149,201,1
50167,120,235,169,2015-08-06,63938.0,191,172,174,201,1
50169,120,235,169,2012-08-03,63945.0,191,172,174,201,1
50171,235,219,163,2011-04-06,63949.0,172,197,201,180,1
50172,235,219,163,2015-09-20,63949.0,172,197,201,180,1
50173,179,235,221,2012-11-25,63949.0,132,172,132,201,1
50175,120,235,169,2011-06-14,63953.0,191,172,174,201,1
50179,120,235,169,2011-03-29,63961.0,191,172,174,201,1
50181,216,235,190,2011-06-03,63965.0,153,172,149,201,1
50182,235,120,224,2015-06-05,63968.0,172,191,201,174,1
50186,233,235,108,2015-09-11,63973.0,206,172,201,201,1
50187,120,233,152,2015-09-11,63973.0,191,206,174,201,1
50188,179,235,221,2016-08-25,63975.0,132,172,132,201,1
50189,235,120,224,2016-05-26,63977.0,172,191,201,174,1
50191,216,235,190,2013-08-03,63981.0,153,172,149,201,1
50194,179,235,221,2014-12-28,63988.0,132,172,132,201,1
50198,235,219,163,2015-05-07,63992.0,172,197,201,180,1
50199,128,235,230,2013-05-31,63992.0,126,172,174,201,1
50200,219,235,113,2015-08-21,64000.0,197,172,180,201,1
50201,120,235,169,2015-05-19,64000.0,191,172,174,201,1
50204,235,120,224,2012-12-04,64006.0,172,191,201,174,1
50207,219,235,113,2011-09-14,64008.0,197,172,180,201,1
50208,203,235,231,2012-10-16,64010.0,124,172,149,201,1
50209,120,235,169,2011-10-24,64011.0,191,172,174,201,1
50213,219,235,113,2016-04-03,64018.0,197,172,180,201,1
50214,235,120,224,2013-11-15,64019.0,172,191,201,174,1
50215,235,120,224,2016-05-07,64020.0,172,191,201,174,1
50217,120,235,169,2013-01-22,64023.0,191,172,174,201,1
50219,203,235,231,2016-08-01,64025.0,124,172,149,201,1
50221,203,235,231,2014-08-01,64028.0,124,172,149,201,1
50222,120,235,169,2011-12-20,64029.0,191,172,174,201,1
50223,219,235,113,2014-04-04,64030.0,197,172,180,201,1
50229,219,235,113,2012-08-03,64041.0,197,172,180,201,1
50234,219,235,113,2012-01-06,64045.0,197,172,180,201,1
50236,235,120,224,2015-04-11,64047.0,172,191,201,174,1
50237,216,235,190,2011-04-25,64049.0,153,172,149,201,1
50238,120,235,169,2013-07-22,64051.0,191,172,174,201,1
50240,203,235,231,2016-05-27,64062.0,124,172,149,201,1
50241,203,235,231,2015-05-20,64063.0,124,172,149,201,1
50242,203,189,130,2016-02-20,64064.0,124,172,149,201,1
50244,203,235,231,2014-01-01,64067.0,124,172,149,201,1
50245,235,120,224,2016-04-30,64068.0,172,191,201,174,1
50247,219,235,113,2015-01-23,64071.0,197,172,180,201,1
50248,235,120,224,2012-12-12,64071.0,172,191,201,174,1
50250,235,219,163,2015-09-27,64072.0,172,197,201,180,1
50252,235,120,224,2012-09-15,64079.0,172,191,201,174,1
50253,161,189,103,2015-09-05,64080.0,126,172,174,201,1
50254,216,235,190,2011-09-07,64082.0,153,172,149,201,1
50255,216,162,184,2010-06-14,64082.0,153,110,149,201,1
50258,203,235,231,2016-01-29,64091.0,124,172,149,201,1
50259,233,235,108,2015-01-17,64092.0,206,172,201,201,1
50260,120,233,152,2015-01-17,64092.0,191,206,174,201,1
50261,128,235,230,2015-10-07,64093.0,126,172,174,201,1
50262,179,235,221,2012-10-28,64095.0,132,172,132,201,1
50263,235,120,224,2014-05-11,64097.0,172,191,201,174,1
50265,235,219,163,2011-11-09,64098.0,172,197,201,180,1
50266,235,120,224,2016-03-22,64098.0,172,191,201,174,1
50267,120,235,169,2013-08-20,64099.0,191,172,174,201,1
50269,128,235,230,2011-10-16,64104.0,126,172,174,201,1
50272,219,235,113,2010-02-27,64112.0,197,172,180,201,1
50273,179,235,221,2015-06-01,64112.0,132,172,132,201,1
50278,120,235,169,2014-06-30,64117.0,191,172,174,201,1
50280,219,235,113,2010-07-22,64122.0,197,172,180,201,1
50282,219,235,113,2014-08-27,64128.0,197,172,180,201,1
50283,203,235,231,2013-09-13,64128.0,124,172,149,201,1
50284,203,235,231,2014-03-21,64128.0,124,172,149,201,1
50286,179,235,221,2016-07-15,64128.0,132,172,132,201,1
50288,233,235,108,2015-03-30,64129.0,206,172,201,201,1
50289,120,233,152,2015-03-30,64129.0,191,206,174,201,1
50290,120,235,169,2012-10-29,64134.0,191,172,174,201,1
50292,219,235,113,2014-01-17,64135.0,197,172,180,201,1
50294,235,120,224,2014-02-28,64139.0,172,191,201,174,1
50297,179,235,221,2015-06-08,64143.0,132,172,132,201,1
50298,120,235,169,2014-11-13,64149.0,191,172,174,201,1
50299,216,235,190,2011-01-15,64149.0,153,172,149,201,1
50300,120,235,169,2012-06-11,64151.0,191,172,174,201,1
50309,203,189,130,2016-08-13,64169.0,124,172,149,201,1
50312,216,235,190,2013-01-18,64173.0,153,172,149,201,1
50316,216,162,184,2014-08-17,64175.0,153,110,149,201,1
50317,235,120,224,2015-04-06,64179.0,172,191,201,174,1
50318,128,235,230,2015-10-13,64181.0,126,172,174,201,1
50319,219,235,113,2014-05-29,64184.0,197,172,180,201,1
50322,235,120,224,2015-11-20,64190.0,172,191,201,174,1
50323,161,235,210,2016-10-23,64190.0,126,172,174,201,1
50324,235,120,224,2012-05-17,64191.0,172,191,201,174,1
50326,219,235,113,2015-10-06,64192.0,197,172,180,201,1
50327,235,217,175,2010-10-16,64192.0,172,197,201,180,1
50328,216,235,190,2010-10-16,64192.0,153,172,149,201,1
50329,161,189,103,2012-01-09,64198.0,126,172,174,201,1
50330,219,235,113,2016-06-23,64204.0,197,172,180,201,1
50334,120,235,169,2010-10-27,64210.0,191,172,174,201,1
50335,235,219,163,2014-07-22,64211.0,172,197,201,180,1
50336,235,219,163,2014-11-13,64211.0,172,197,201,180,1
50337,235,120,224,2015-03-31,64211.0,172,191,201,174,1
50338,235,217,175,2015-07-26,64211.0,172,197,201,180,1
50339,203,235,231,2015-08-13,64212.0,124,172,149,201,1
50343,235,216,112,2010-02-13,64221.0,172,153,201,149,1
50345,216,235,190,2011-05-23,64224.0,153,172,149,201,1
50347,128,235,230,2014-08-04,64225.0,126,172,174,201,1
50348,161,235,210,2013-10-23,64226.0,126,172,174,201,1
50349,235,179,212,2014-09-25,64232.0,172,132,201,132,1
50350,235,120,224,2011-10-22,64236.0,172,191,201,174,1
50351,216,162,184,2010-03-05,64242.0,153,110,149,201,1
50353,235,120,224,2010-01-30,64244.0,172,191,201,174,1
